	passenger_count	trip_distance	tip_amount	total_amount	tip_percentage
602	6	2.9	0.0	15.8	0.0
603	3	0.44	0.0	4.8	0.0
604	1	0.9	1.35	8.15	0.16564417177914112
605	1	0.6	1.1	7.9	0.13924050632911392
606	5	4.17	4.44	19.24	0.2307692307692308
607	1	8.01	0.0	35.34	0.0
608	2	0.8	0.0	7.8	0.0
609	5	2.24	0.0	11.3	0.0
610	1	1.3	1.85	11.15	0.16591928251121077
611	1	1.93	0.0	12.8	0.0
612	1	2.15	0.0	10.8	0.0
613	2	1.5	0.0	10.8	0.0
614	5	0.73	1.0	6.3	0.15873015873015872
615	3	5.4	5.0	38.8	0.1288659793814433
616	3	3.48	2.76	16.56	0.16666666666666666
617	1	0.6	0.0	8.8	0.0
618	1	0.58	1.95	9.75	0.19999999999999998
619	5	5.76	5.36	32.16	0.16666666666666669
620	5	0.4	1.66	9.96	0.16666666666666666
621	1	0.86	0.0	7.8	0.0
622	1	1.6	0.0	11.3	0.0
623	1	3.05	2.0	22.3	0.08968609865470852
624	1	1.5	0.0	15.3	0.0
625	2	1.0	0.0	8.3	0.0
626	2	0.58	1.06	6.36	0.16666666666666666
627	1	1.4	1.85	11.15	0.16591928251121077
628	1	1.41	2.58	12.88	0.20031055900621117
629	1	0.7	0.0	8.8	0.0
630	1	1.73	4.32	21.62	0.1998149861239593
631	1	6.0	7.55	32.85	0.2298325722983257
632	1	0.7	1.0	9.8	0.1020408163265306
633	1	0.4	1.08	6.88	0.1569767441860465
634	1	3.49	4.06	24.36	0.16666666666666666
635	1	0.7	0.0	7.3	0.0
636	1	1.76	2.36	14.16	0.16666666666666666
637	1	1.0	1.45	8.75	0.1657142857142857
638	1	3.2	4.65	27.95	0.16636851520572452
639	1	5.5	5.85	35.15	0.16642958748221906
640	5	1.22	0.0	12.3	0.0
641	1	19.72	0.0	58.34	0.0
642	1	0.5	1.06	6.36	0.16666666666666666
643	1	0.71	1.0	6.8	0.14705882352941177
644	1	0.5	2.0	7.8	0.25641025641025644
645	1	1.1	0.0	9.3	0.0
646	1	1.0	1.0	7.3	0.136986301369863
647	4	1.1	1.66	9.96	0.16666666666666666
648	1	1.16	1.46	8.76	0.16666666666666666
649	1	2.0	2.65	15.95	0.16614420062695925
650	1	1.9	1.25	14.55	0.0859106529209622
651	1	3.7	0.0	17.8	0.0
652	1	0.6	1.95	9.75	0.19999999999999998
653	1	2.3	2.0	21.3	0.09389671361502347
654	1	2.68	1.0	22.3	0.04484304932735426
655	1	0.64	1.36	8.16	0.16666666666666669
656	1	2.1	4.3	21.6	0.19907407407407404
657	1	0.0	3.05	15.35	0.1986970684039088
658	2	0.64	1.82	9.12	0.19956140350877197
659	1	1.59	0.0	11.3	0.0
660	1	0.0	0.0	3.3	0.0
661	1	2.08	2.76	16.56	0.16666666666666666
662	1	1.4	0.0	16.3	0.0
663	1	17.87	11.63	69.76	0.1667144495412844
664	1	1.4	0.0	14.3	0.0
665	2	1.7	2.5	12.3	0.2032520325203252
666	1	2.68	3.66	21.96	0.16666666666666666
667	2	1.61	2.86	17.16	0.16666666666666666
668	1	2.0	0.0	15.3	0.0
669	1	6.0	4.85	29.15	0.16638078902229844
670	1	0.7	1.7	7.5	0.22666666666666666
671	1	1.0	1.95	11.75	0.16595744680851063
672	1	0.6	0.0	6.3	0.0
673	5	18.08	0.0	58.34	0.0
674	6	4.71	3.66	21.96	0.16666666666666666
675	2	1.16	1.0	10.8	0.09259259259259259
676	6	1.74	2.46	14.76	0.16666666666666666
677	1	1.7	0.0	8.8	0.0
678	1	1.24	2.82	14.12	0.19971671388101983
679	1	0.8	0.0	9.8	0.0
680	1	1.0	1.85	11.15	0.16591928251121077
681	1	2.0	2.45	14.75	0.16610169491525426
682	1	2.3	2.75	16.55	0.1661631419939577
683	6	0.68	0.0	6.3	0.0
684	1	6.3	5.45	32.75	0.16641221374045803
685	1	0.9	0.0	7.3	0.0
686	1	1.0	0.0	8.8	0.0
687	2	1.08	1.0	10.3	0.0970873786407767
688	1	0.6	1.32	6.62	0.19939577039274925
689	2	1.04	2.7	13.5	0.2
690	2	1.9	0.0	11.8	0.0
691	1	7.09	4.0	35.34	0.11318619128466326
692	1	4.29	6.06	36.36	0.16666666666666666
693	1	1.1	2.05	12.35	0.16599190283400808
694	6	2.25	0.0	12.3	0.0
695	5	1.65	1.0	10.8	0.09259259259259259
696	2	1.81	0.0	10.3	0.0
697	1	1.07	0.0	7.8	0.0
698	1	1.34	0.0	9.3	0.0
699	5	4.71	4.36	26.16	0.16666666666666669
700	1	0.82	0.0	6.3	0.0
701	2	2.02	3.7	18.5	0.2
702	5	0.97	1.0	6.8	0.14705882352941177
703	1	1.5	0.0	13.3	0.0
704	1	1.6	2.35	14.15	0.16607773851590107
705	1	0.48	1.46	8.76	0.16666666666666666
706	2	1.1	0.0	8.3	0.0
707	6	2.51	0.0	16.8	0.0
708	5	0.0	1.0	5.8	0.1724137931034483
709	1	0.7	0.0	8.3	0.0
710	6	0.84	0.0	7.3	0.0
711	1	9.4	8.77	52.61	0.166698346321992
712	1	0.7	1.65	9.95	0.1658291457286432
713	1	1.8	2.46	14.76	0.16666666666666666
714	1	0.7	1.45	8.75	0.1657142857142857
715	1	0.9	0.0	7.8	0.0
716	1	1.8	0.0	11.3	0.0
717	2	1.69	1.86	11.16	0.16666666666666669
718	1	0.8	0.0	8.8	0.0
719	6	3.67	0.0	19.3	0.0
720	1	1.3	2.05	10.35	0.19806763285024154
721	1	1.47	2.86	17.16	0.16666666666666666
722	1	0.9	0.0	6.8	0.0
723	1	17.2	14.58	72.92	0.19994514536478333
724	1	1.68	0.0	11.8	0.0
725	1	1.8	1.2	16.0	0.075
726	1	0.8	1.45	8.75	0.1657142857142857
727	1	3.2	0.0	22.3	0.0
728	1	7.1	4.75	28.55	0.16637478108581435
729	1	1.89	1.2	12.5	0.096
730	1	1.7	2.25	13.55	0.16605166051660517
731	1	1.1	2.16	12.96	0.16666666666666666
732	1	0.64	1.16	6.96	0.16666666666666666
733	1	1.21	0.0	7.3	0.0
734	1	0.9	1.0	10.3	0.0970873786407767
735	2	0.77	0.0	6.3	0.0
736	5	4.27	5.95	29.75	0.2
737	1	3.2	4.0	27.8	0.14388489208633093
738	1	1.8	1.0	15.3	0.06535947712418301
739	1	2.3	2.75	16.55	0.1661631419939577
740	3	1.1	1.0	8.8	0.11363636363636363
741	1	0.63	2.76	16.56	0.16666666666666666
742	1	1.6	0.0	10.3	0.0
743	1	1.1	1.95	11.75	0.16595744680851063
744	1	4.38	0.0	24.3	0.0
745	1	4.2	3.0	23.3	0.12875536480686695
746	1	1.95	0.0	11.8	0.0
747	1	0.73	1.86	11.16	0.16666666666666669
748	1	3.0	1.25	14.55	0.0859106529209622
749	1	2.57	3.86	23.16	0.16666666666666666
750	1	0.7	1.86	11.16	0.16666666666666669
751	2	3.51	1.0	19.3	0.05181347150259067
752	1	1.2	0.0	7.8	0.0
753	1	4.82	0.0	16.3	0.0
754	1	4.8	0.0	27.8	0.0
755	1	1.06	1.0	9.3	0.1075268817204301
756	1	4.93	4.86	29.16	0.16666666666666669
757	5	0.68	0.0	6.3	0.0
758	2	2.3	2.36	14.16	0.16666666666666666
759	1	1.39	2.2	11.0	0.2
760	1	2.0	2.76	16.56	0.16666666666666666
761	1	1.33	2.16	12.96	0.16666666666666666
762	4	0.8	0.0	7.3	0.0
763	1	0.97	0.0	9.3	0.0
764	2	1.86	0.0	13.3	0.0
765	1	2.1	0.0	10.3	0.0
766	1	3.54	3.7	25.0	0.14800000000000002
767	1	0.6	0.0	9.3	0.0
768	1	1.0	0.0	7.8	0.0
769	1	0.6	0.0	4.8	0.0
770	5	0.43	1.0	6.8	0.14705882352941177
771	1	3.0	3.95	19.75	0.2
772	1	5.8	4.76	28.56	0.16666666666666666
773	1	1.6	2.26	13.56	0.16666666666666666
774	2	1.28	0.0	8.8	0.0
775	2	2.19	2.96	17.76	0.16666666666666666
776	1	1.3	0.0	12.8	0.0
777	1	0.8	0.0	9.3	0.0
778	1	2.8	3.45	20.75	0.16626506024096385
779	1	1.38	1.76	10.56	0.16666666666666666
780	1	0.9	2.26	13.56	0.16666666666666666
781	2	4.1	4.95	29.75	0.16638655462184876
782	1	2.0	0.0	13.8	0.0
783	2	7.46	5.16	30.96	0.16666666666666666
784	1	1.0	0.0	7.8	0.0
785	1	0.95	1.66	9.96	0.16666666666666666
786	1	1.62	2.0	11.8	0.1694915254237288
787	1	2.1	1.0	18.3	0.0546448087431694
788	1	2.0	0.0	15.3	0.0
789	1	0.9	0.0	13.8	0.0
790	1	1.09	1.76	10.56	0.16666666666666666
791	1	3.1	3.0	30.3	0.099009900990099
792	6	0.52	1.26	7.56	0.16666666666666669
793	5	0.94	1.36	8.16	0.16666666666666669
794	1	1.87	2.7	13.5	0.2
795	2	2.7	2.0	19.8	0.10101010101010101
796	1	0.99	1.46	8.76	0.16666666666666666
797	1	2.0	1.2	15.0	0.08
798	4	0.69	0.0	5.3	0.0
799	1	5.93	2.5	22.8	0.10964912280701754
800	1	1.69	0.0	7.8	0.0
801	1	1.8	0.0	11.3	0.0
802	1	2.81	2.66	15.96	0.16666666666666666
803	1	4.67	3.0	20.8	0.14423076923076922
804	1	1.75	0.0	11.3	0.0
805	1	0.2	0.0	4.3	0.0
806	1	4.21	3.26	19.56	0.16666666666666666
807	1	2.6	3.2	16.0	0.2
808	1	4.3	3.85	23.15	0.16630669546436286
809	1	35.51	0.0	135.13	0.0
810	1	4.16	1.0	24.3	0.0411522633744856
811	1	0.7	2.3	11.6	0.1982758620689655
812	1	1.5	0.0	11.3	0.0
813	1	1.4	0.0	10.8	0.0
814	1	2.72	2.37	18.17	0.13043478260869565
815	1	5.51	0.0	20.8	0.0
816	1	0.8	0.0	10.8	0.0
817	1	1.7	1.76	10.56	0.16666666666666666
818	1	3.71	2.96	17.76	0.16666666666666666
819	1	2.5	3.7	18.5	0.2
820	1	2.49	2.0	18.3	0.1092896174863388
821	1	6.7	3.25	27.05	0.12014787430683918
822	1	0.31	1.58	7.88	0.200507614213198
823	1	5.2	1.96	11.76	0.16666666666666666
824	1	3.5	0.0	25.8	0.0
825	1	1.81	0.0	12.8	0.0
826	1	1.36	2.46	14.76	0.16666666666666666
827	1	1.2	0.0	9.8	0.0
828	1	0.9	0.0	6.8	0.0
829	1	0.9	0.0	6.3	0.0
830	1	0.3	1.25	5.55	0.22522522522522523
831	2	1.0	0.0	7.3	0.0
832	2	3.15	1.0	19.3	0.05181347150259067
833	1	1.38	1.7	12.0	0.14166666666666666
834	1	1.09	2.34	10.14	0.23076923076923075
835	1	1.4	0.0	11.8	0.0
836	4	2.04	0.0	8.8	0.0
837	1	2.21	3.76	22.56	0.16666666666666666
838	2	4.28	5.56	33.36	0.16666666666666666
839	2	0.97	1.56	9.36	0.16666666666666669
840	2	14.53	0.0	47.8	0.0
841	1	2.4	2.25	13.55	0.16605166051660517
842	5	0.8	0.0	8.3	0.0
843	1	3.5	2.95	17.75	0.16619718309859155
844	1	1.6	0.0	11.3	0.0
845	1	0.77	2.5	8.8	0.28409090909090906
846	4	2.79	6.0	24.8	0.24193548387096772
847	1	3.9	2.96	17.76	0.16666666666666666
848	1	1.93	3.58	17.88	0.20022371364653246
849	2	10.74	0.0	43.84	0.0
850	6	4.35	3.46	20.76	0.16666666666666666
851	1	1.2	2.45	14.75	0.16610169491525426
852	1	0.7	2.3	11.6	0.1982758620689655
853	1	2.19	0.0	9.8	0.0
854	1	3.8	0.0	22.8	0.0
855	1	0.6	2.05	10.35	0.19806763285024154
856	1	1.39	1.0	12.8	0.078125
857	1	0.8	1.5	11.3	0.1327433628318584
858	1	0.7	1.05	6.35	0.16535433070866143
859	1	1.4	0.0	11.3	0.0
860	1	0.8	2.2	11.0	0.2
861	1	1.7	2.26	13.56	0.16666666666666666
862	3	0.5	0.0	5.3	0.0
863	2	1.4	1.85	11.15	0.16591928251121077
864	1	2.2	0.0	12.8	0.0
865	1	1.4	1.56	9.36	0.16666666666666669
866	1	1.2	0.0	9.8	0.0
867	2	3.77	3.86	23.16	0.16666666666666666
868	1	0.8	1.0	8.3	0.12048192771084336
869	1	1.67	2.66	15.96	0.16666666666666666
870	1	1.03	0.0	7.8	0.0
871	1	2.6	1.5	19.3	0.07772020725388601
872	1	0.5	1.5	6.8	0.22058823529411764
873	6	1.13	2.45	12.25	0.2
874	1	5.09	3.56	21.36	0.16666666666666669
875	2	1.25	0.0	10.8	0.0
876	1	1.7	0.0	13.3	0.0
877	1	1.6	0.0	11.3	0.0
878	2	1.6	0.0	10.3	0.0
879	2	13.26	0.0	49.84	0.0
880	1	6.1	3.5	25.8	0.13565891472868216
881	1	1.45	2.36	14.16	0.16666666666666666
882	1	1.0	1.56	9.36	0.16666666666666669
883	1	2.22	1.0	13.3	0.07518796992481203
884	1	11.68	9.67	58.01	0.1666953973452853
885	1	1.2	1.95	11.75	0.16595744680851063
886	2	0.7	0.0	9.8	0.0
887	1	17.7	0.0	58.34	0.0
888	1	17.56	11.67	70.01	0.16669047278960147
889	1	1.58	1.96	11.76	0.16666666666666666
890	1	1.6	0.0	10.8	0.0
891	2	2.9	0.0	13.8	0.0
892	1	3.28	0.0	20.8	0.0
893	3	1.32	0.0	10.8	0.0
894	1	0.3	0.0	6.8	0.0
895	1	1.23	2.64	11.44	0.23076923076923078
896	1	0.8	1.0	8.8	0.11363636363636363
897	3	0.7	1.0	7.8	0.12820512820512822
898	1	0.49	1.36	8.16	0.16666666666666669
899	1	0.6	0.0	5.8	0.0
900	2	0.49	0.0	6.8	0.0
901	1	1.02	1.0	9.8	0.1020408163265306
902	1	3.2	2.0	16.3	0.12269938650306748
903	2	2.57	0.0	15.3	0.0
904	1	10.74	8.16	48.96	0.16666666666666666
905	1	2.95	2.96	17.76	0.16666666666666666
906	1	0.9	2.34	10.14	0.23076923076923075
907	1	2.0	2.55	15.35	0.16612377850162866
908	1	0.45	0.75	5.55	0.13513513513513514
909	1	0.87	0.0	7.3	0.0
910	1	1.8	2.55	15.35	0.16612377850162866
911	1	4.6	3.05	18.35	0.1662125340599455
912	1	8.5	5.0	48.84	0.10237510237510236
913	1	0.4	0.0	4.8	0.0
914	1	0.3	0.0	5.8	0.0
915	1	0.9	0.0	11.3	0.0
916	4	5.24	2.0	21.8	0.09174311926605504
917	1	1.0	1.0	7.8	0.12820512820512822
918	1	8.8	0.0	48.84	0.0
919	5	1.21	1.36	8.16	0.16666666666666669
920	1	8.6	7.65	45.99	0.16634050880626222
921	1	1.1	1.56	9.36	0.16666666666666669
922	5	3.54	4.06	24.36	0.16666666666666666
923	1	0.6	0.0	8.8	0.0
924	1	2.04	1.5	12.3	0.12195121951219512
925	2	1.68	0.0	14.3	0.0
926	1	2.69	2.26	13.56	0.16666666666666666
927	2	0.77	1.66	9.96	0.16666666666666666
928	2	6.41	0.0	23.3	0.0
929	1	2.2	0.0	11.8	0.0
930	1	1.9	0.0	13.3	0.0
931	6	1.13	0.0	15.3	0.0
932	2	0.93	1.56	9.36	0.16666666666666669
933	4	1.15	0.0	8.8	0.0
934	1	0.93	2.2	11.0	0.2
935	6	10.64	10.58	52.92	0.1999244142101285
936	1	1.49	2.0	14.8	0.13513513513513511
937	1	0.6	0.0	6.3	0.0
938	2	0.9	0.0	8.3	0.0
939	2	2.8	2.2	16.0	0.1375
940	1	1.6	1.0	14.3	0.06993006993006992
941	1	1.3	0.0	12.8	0.0
942	1	0.96	0.0	8.3	0.0
943	1	1.38	2.16	12.96	0.16666666666666666
944	1	0.55	1.0	5.8	0.1724137931034483
945	1	3.0	0.0	17.8	0.0
946	2	2.0	0.0	15.8	0.0
947	1	7.7	0.0	26.3	0.0
948	1	12.4	9.76	58.6	0.16655290102389078
949	1	0.51	0.0	7.3	0.0
950	1	0.5	1.0	6.3	0.15873015873015872
951	1	0.9	0.0	7.3	0.0
952	5	1.67	2.56	15.36	0.16666666666666669
953	3	2.5	0.0	16.8	0.0
954	1	1.0	1.36	8.16	0.16666666666666669
955	1	1.1	0.0	9.3	0.0
956	5	2.45	2.56	15.36	0.16666666666666669
957	1	0.6	1.15	6.95	0.16546762589928055
958	1	1.73	2.56	15.36	0.16666666666666669
959	2	0.92	0.0	8.3	0.0
960	1	10.6	11.8	60.14	0.1962088460259395
961	1	0.8	0.0	6.8	0.0
962	1	1.2	0.0	9.8	0.0
963	1	9.3	8.36	50.16	0.16666666666666666
964	2	1.19	0.0	13.8	0.0
965	3	1.12	4.58	22.88	0.20017482517482518
966	1	1.87	5.0	19.3	0.25906735751295334
967	1	0.79	1.36	8.16	0.16666666666666669
968	1	2.5	1.0	19.8	0.050505050505050504
969	1	8.5	0.0	43.34	0.0
970	1	2.07	0.0	12.3	0.0
971	1	1.25	0.0	13.3	0.0
972	2	1.5	1.0	10.8	0.09259259259259259
973	1	0.63	0.0	8.3	0.0
974	5	0.97	2.0	11.3	0.17699115044247787
975	3	1.3	2.55	15.35	0.16612377850162866
976	1	1.1	2.95	14.75	0.2
977	1	7.2	4.7	35.0	0.13428571428571429
978	1	1.4	0.0	11.8	0.0
979	3	1.13	2.16	12.96	0.16666666666666666
980	1	0.0	0.0	3.8	0.0
981	2	4.1	0.0	17.8	0.0
982	6	1.31	2.32	11.62	0.19965576592082615
983	5	5.44	2.7	20.0	0.135
984	1	0.87	1.26	7.56	0.16666666666666669
985	1	0.9	0.0	8.8	0.0
986	1	0.78	0.0	6.8	0.0
987	1	2.9	3.05	18.35	0.1662125340599455
988	1	2.49	2.56	15.36	0.16666666666666669
989	1	0.67	0.0	5.8	0.0
990	1	1.14	0.0	7.8	0.0
991	2	5.41	0.0	19.8	0.0
992	2	0.92	0.0	9.8	0.0
993	3	0.55	0.0	5.3	0.0
994	1	0.81	0.0	9.3	0.0
995	1	18.04	0.0	52.8	0.0
996	2	1.12	1.56	9.36	0.16666666666666669
997	1	1.77	3.46	20.76	0.16666666666666666
998	1	2.1	1.54	11.84	0.13006756756756757
999	4	1.83	3.2	16.0	0.2
1000	1	2.2	3.16	18.96	0.16666666666666666
1001	1	0.3	0.0	4.3	0.0
1002	1	1.3	2.94	12.74	0.23076923076923075
1003	1	2.17	1.0	10.3	0.0970873786407767
1004	2	3.3	0.0	16.3	0.0
1005	1	1.07	1.86	11.16	0.16666666666666669
1006	1	0.7	1.5	8.8	0.17045454545454544
1007	1	1.59	2.86	17.16	0.16666666666666666
1008	1	0.6	0.0	6.8	0.0
1009	1	4.2	4.15	24.95	0.16633266533066135
1010	1	5.4	4.0	27.8	0.14388489208633093
1011	1	0.31	1.29	5.59	0.23076923076923078
1012	1	2.48	3.26	19.56	0.16666666666666666
1013	1	0.58	0.0	4.8	0.0
1014	4	0.0	0.0	3.3	0.0
1015	2	3.7	0.0	19.8	0.0
1016	5	0.74	0.0	8.8	0.0
1017	1	2.8	4.55	27.35	0.16636197440585007
1018	1	6.3	4.95	29.75	0.16638655462184876
1019	1	2.56	4.45	22.25	0.2
1020	1	2.31	1.0	14.3	0.06993006993006992
1021	1	0.81	0.0	6.3	0.0
1022	2	1.5	1.85	11.15	0.16591928251121077
1023	1	1.6	0.0	9.8	0.0
1024	1	1.4	1.55	9.35	0.16577540106951874
1025	2	0.9	1.2	10.0	0.12
1026	1	6.2	0.0	28.3	0.0
1027	1	0.7	1.05	6.35	0.16535433070866143
1028	1	2.86	3.0	16.3	0.18404907975460122
1029	1	0.8	1.0	10.3	0.0970873786407767
1030	5	1.75	0.0	10.8	0.0
1031	1	0.89	1.71	9.51	0.17981072555205047
1032	6	4.11	3.16	18.96	0.16666666666666666
1033	1	3.71	0.0	14.8	0.0
1034	1	2.14	4.74	20.54	0.23076923076923078
1035	2	1.06	1.89	8.19	0.23076923076923078
1036	1	2.0	2.85	17.15	0.16618075801749274
1037	1	0.7	0.0	6.3	0.0
1038	2	1.26	2.58	12.88	0.20031055900621117
1039	1	8.14	6.27	37.61	0.166710981122042
1040	1	0.97	0.0	6.3	0.0
1041	1	4.3	4.45	26.75	0.16635514018691588
1042	5	0.41	0.0	4.3	0.0
1043	1	2.76	3.0	17.8	0.16853932584269662
1044	1	1.73	2.66	15.96	0.16666666666666666
1045	1	1.1	1.66	9.96	0.16666666666666666
1046	1	3.89	0.0	21.3	0.0
1047	2	9.72	0.0	42.84	0.0
1048	1	1.1	1.0	8.8	0.11363636363636363
1049	1	1.5	0.0	12.3	0.0
1050	1	1.5	0.0	11.8	0.0
1051	1	6.1	6.66	39.96	0.16666666666666666
1052	1	0.23	0.0	4.8	0.0
1053	1	8.07	3.0	28.3	0.10600706713780919
1054	1	7.9	7.46	44.8	0.16651785714285716
1055	1	2.1	2.35	14.15	0.16607773851590107
1056	1	1.86	2.66	15.96	0.16666666666666666
1057	1	1.2	2.35	14.15	0.16607773851590107
1058	1	2.33	0.0	16.3	0.0
1059	1	1.5	0.0	7.8	0.0
1060	1	0.6	1.05	6.35	0.16535433070866143
1061	1	3.2	0.0	18.3	0.0
1062	1	2.0	0.0	12.8	0.0
1063	1	1.12	1.0	11.8	0.0847457627118644
1064	1	0.4	0.0	4.8	0.0
1065	1	0.5	1.0	8.3	0.12048192771084336
1066	1	3.65	0.0	13.3	0.0
1067	1	0.7	0.0	7.8	0.0
1068	1	1.0	0.0	8.8	0.0
1069	1	2.05	0.0	13.8	0.0
1070	2	2.39	2.0	22.3	0.08968609865470852
1071	2	1.2	1.86	11.16	0.16666666666666669
1072	1	3.2	0.0	23.3	0.0
1073	1	0.72	0.0	5.8	0.0
1074	1	11.1	9.35	56.19	0.16639971525182418
1075	1	1.32	2.06	12.36	0.16666666666666669
1076	1	0.9	0.0	8.3	0.0
1077	1	0.9	1.5	10.8	0.13888888888888887
1078	1	0.3	0.95	5.75	0.16521739130434782
1079	1	12.3	10.55	63.39	0.16643003628332545
1080	1	0.9	1.65	9.95	0.1658291457286432
1081	1	2.6	2.95	17.75	0.16619718309859155
1082	1	1.5	2.15	12.95	0.16602316602316602
1083	3	10.1	8.85	53.19	0.16638465877044556
1084	1	5.68	2.0	21.8	0.09174311926605504
1085	2	1.0	2.25	13.55	0.16605166051660517
1086	1	1.62	2.06	12.36	0.16666666666666669
1087	1	2.31	3.06	18.36	0.16666666666666669
1088	1	1.8	1.0	11.3	0.08849557522123894
1089	1	1.1	2.85	17.15	0.16618075801749274
1090	1	2.65	0.0	13.8	0.0
1091	2	1.57	0.0	10.8	0.0
1092	1	1.6	0.0	12.3	0.0
1093	1	2.2	3.26	19.56	0.16666666666666666
1094	3	0.42	1.45	7.25	0.19999999999999998
1095	5	2.53	3.82	19.12	0.19979079497907948
1096	1	0.6	2.0	7.8	0.25641025641025644
1097	1	0.9	1.36	8.16	0.16666666666666669
1098	1	0.9	2.0	9.8	0.2040816326530612
1099	1	2.01	3.0	16.8	0.17857142857142858
1100	5	1.74	3.2	16.0	0.2
1101	1	1.0	1.55	9.35	0.16577540106951874
1102	1	0.62	0.0	5.3	0.0
1103	1	3.71	1.0	22.8	0.043859649122807015
1104	2	1.02	2.32	11.62	0.19965576592082615
1105	5	0.77	0.0	5.8	0.0
1106	3	0.45	1.0	5.8	0.1724137931034483
1107	3	14.23	10.17	61.01	0.16669398459268972
1108	6	0.39	0.0	4.3	0.0
1109	1	0.4	0.0	6.3	0.0
1110	1	4.66	5.76	34.56	0.16666666666666666
1111	1	0.6	0.0	7.8	0.0
1112	1	2.41	2.56	15.36	0.16666666666666669
1113	1	2.37	0.0	19.3	0.0
1114	1	3.21	2.0	24.3	0.0823045267489712
1115	1	0.7	0.0	7.8	0.0
1116	1	2.9	0.0	17.8	0.0
1117	2	1.7	0.0	10.8	0.0
1118	1	1.64	2.0	17.3	0.11560693641618497
1119	1	18.84	10.56	63.36	0.16666666666666669
1120	3	0.68	0.0	5.8	0.0
1121	1	0.3	0.85	5.15	0.16504854368932037
1122	1	1.1	0.5	8.8	0.056818181818181816
1123	3	0.8	0.0	5.8	0.0
1124	1	3.12	1.5	19.8	0.07575757575757576
1125	1	1.8	0.0	14.3	0.0
1126	5	0.66	1.26	7.56	0.16666666666666669
1127	1	1.04	1.56	9.36	0.16666666666666669
1128	1	0.8	1.65	9.95	0.1658291457286432
1129	1	12.0	12.65	54.95	0.23020928116469516
1130	2	1.4	0.0	13.8	0.0
1131	1	1.1	1.5	9.8	0.1530612244897959
1132	1	0.67	0.0	5.8	0.0
1133	1	0.72	1.7	8.5	0.19999999999999998
1134	1	1.09	2.06	12.36	0.16666666666666669
1135	1	1.28	2.96	17.76	0.16666666666666666
1136	1	2.2	2.06	12.36	0.16666666666666669
1137	1	1.81	0.0	12.3	0.0
1138	1	2.7	0.0	17.3	0.0
1139	1	0.67	1.36	8.16	0.16666666666666669
1140	1	17.3	15.0	67.8	0.22123893805309736
1141	1	1.4	2.35	14.15	0.16607773851590107
1142	1	1.6	2.36	14.16	0.16666666666666666
1143	2	0.46	0.0	5.3	0.0
1144	5	7.38	5.56	33.36	0.16666666666666666
1145	1	0.8	0.0	5.8	0.0
1146	1	0.8	1.0	6.8	0.14705882352941177
1147	1	3.93	2.0	25.8	0.07751937984496124
1148	3	1.57	3.16	18.96	0.16666666666666666
1149	2	0.79	1.26	7.56	0.16666666666666669
1150	1	1.0	1.0	8.8	0.11363636363636363
1151	1	1.83	2.86	17.16	0.16666666666666666
1152	1	0.7	0.0	6.8	0.0
1153	1	6.6	0.0	29.3	0.0
1154	1	0.7	1.8	9.1	0.19780219780219782
1155	1	0.7	0.0	5.8	0.0
1156	1	3.2	4.2	21.0	0.2
1157	2	1.07	0.0	7.8	0.0
1158	2	0.86	1.46	8.76	0.16666666666666666
1159	1	2.3	0.0	18.3	0.0
1160	5	2.31	0.0	16.3	0.0
1161	2	1.51	0.0	14.3	0.0
1162	1	2.5	1.0	16.8	0.05952380952380952
1163	1	11.1	8.45	50.79	0.16637133293955503
1164	1	1.63	0.0	11.3	0.0
1165	1	1.0	2.35	14.15	0.16607773851590107
1166	1	11.09	0.0	52.8	0.0
1167	1	0.87	0.0	7.8	0.0
1168	1	0.3	2.45	12.25	0.2
1169	1	1.4	0.0	6.8	0.0
1170	1	1.44	1.0	9.3	0.1075268817204301
1171	2	0.92	2.64	11.44	0.23076923076923078
1172	1	2.2	2.45	14.75	0.16610169491525426
1173	1	1.19	2.66	15.96	0.16666666666666666
1174	6	1.52	2.26	13.56	0.16666666666666666
1175	3	3.34	0.0	19.8	0.0
1176	1	3.3	4.96	29.76	0.16666666666666666
1177	1	0.8	1.45	8.75	0.1657142857142857
1178	1	4.8	4.1	31.4	0.1305732484076433
1179	2	0.8	0.0	6.8	0.0
1180	6	2.39	0.0	15.3	0.0
1181	2	1.4	2.76	16.56	0.16666666666666666
1182	1	1.14	0.0	7.3	0.0
1183	1	4.0	0.0	15.8	0.0
1184	1	0.5	1.5	7.8	0.19230769230769232
1185	1	0.4	1.06	6.36	0.16666666666666666
1186	1	2.2	4.83	24.13	0.20016576875259015
1187	1	1.29	0.0	11.3	0.0
1188	1	1.7	3.45	20.75	0.16626506024096385
1189	1	3.3	2.0	24.8	0.08064516129032258
1190	1	1.7	1.5	18.3	0.08196721311475409
1191	1	2.3	0.0	15.3	0.0
1192	2	0.7	0.0	7.3	0.0
1193	1	1.7	0.0	15.3	0.0
1194	6	1.26	2.58	12.88	0.20031055900621117
1195	1	1.57	1.96	11.76	0.16666666666666666
1196	6	9.17	10.34	51.68	0.20007739938080496
1197	1	6.05	8.32	41.62	0.1999038923594426
1198	1	1.07	1.56	9.36	0.16666666666666669
1199	1	1.14	1.56	9.36	0.16666666666666669
1200	1	1.4	0.0	8.3	0.0
1201	1	0.71	0.0	7.8	0.0
1202	4	0.9	0.0	7.8	0.0
1203	1	0.81	0.0	6.3	0.0
